source,target,filename
Fru_3_34.8_253.4,Fru_3_58_285.1,Fru_3
Fru_3_240.5_325.8,Fru_3_178_298,Fru_3
Fru_3_240.5_325.8,Fru_3_274_303.9,Fru_3
Fru_3_240.5_325.8,Fru_3_200_336.3,Fru_3
Fru_3_240.5_325.8,Fru_3_215.9_296.4,Fru_3
Fru_3_212.5_62.5,Fru_3_280.9_94,Fru_3
Fru_3_212.5_62.5,Fru_3_316.7_93.4,Fru_3
Fru_3_212.5_62.5,Fru_3_284.9_54.8,Fru_3
Fru_3_212.5_62.5,Fru_3_248.4_33,Fru_3
Fru_3_248.5_275,Fru_3_274_303.9,Fru_3
Fru_3_248.5_275,Fru_3_215.9_296.4,Fru_3
Fru_3_248.5_275,Fru_3_273_247.1,Fru_3
Fru_3_78.1_248.8,Fru_3_59.4_139.3,Fru_3
Fru_3_273_247.1,Fru_3_274_303.9,Fru_3
Fru_3_273_247.1,Fru_3_208.9_257.3,Fru_3
Fru_5_88_208.4,Fru_5_180.8_194.7,Fru_5
Fru_5_88_208.4,Fru_5_52.9_187.6,Fru_5
Fru_5_88_208.4,Fru_5_53.2_245.4,Fru_5
Fru_5_133.4_207.7,Fru_5_180.8_194.7,Fru_5
Fru_5_133.4_207.7,Fru_5_130.4_231.3,Fru_5
Fru_5_136.1_271.8,Fru_5_180.8_194.7,Fru_5
Fru_5_136.1_271.8,Fru_5_125.9_299,Fru_5
Fru_5_136.1_271.8,Fru_5_130.4_231.3,Fru_5
Fru_5_33.3_149.2,Fru_5_14.5_159.7,Fru_5
Fru_5_33.3_149.2,Fru_5_42.5_127,Fru_5
Fru_5_33.3_149.2,Fru_5_18.8_132.3,Fru_5
Fru_5_261.9_131.2,Fru_5_260.3_153.9,Fru_5
Fru_5_261.9_131.2,Fru_5_202_183.4,Fru_5
Fru_5_115.2_123.3,Fru_5_180.8_194.7,Fru_5
Fru_5_115.2_123.3,Fru_5_78.1_105.9,Fru_5
Fru_5_115.2_123.3,Fru_5_112.9_80.2,Fru_5
Fru_5_115.2_123.3,Fru_5_90.5_124.8,Fru_5
Fru_5_199.3_334,Fru_5_224.9_328.3,Fru_5
Fru_5_199.3_334,Fru_5_207.8_312.6,Fru_5
Fru_5_199.3_334,Fru_5_172.1_335.8,Fru_5
Fru_5_196.2_210.6,Fru_5_180.8_194.7,Fru_5
Fru_5_196.2_210.6,Fru_5_130.4_231.3,Fru_5
Fru_5_148.3_139.4,Fru_5_180.8_194.7,Fru_5
Fru_5_148.3_139.4,Fru_5_162.2_119.7,Fru_5
Fru_5_63.7_86.7,Fru_5_78_67.7,Fru_5
Fru_5_63.7_86.7,Fru_5_39.9_86.8,Fru_5
Fru_5_136.4_162.2,Fru_5_180.8_194.7,Fru_5
Fru_5_136.4_162.2,Fru_5_79_147.7,Fru_5
Fru_5_136.4_162.2,Fru_5_202_183.4,Fru_5
Fru_5_136.4_162.2,Fru_5_101.4_145.2,Fru_5
Fru_5_230.4_244.8,Fru_5_180.8_194.7,Fru_5
Fru_5_230.4_244.8,Fru_5_224.7_268.5,Fru_5
Fru_5_241.8_196.6,Fru_5_180.8_194.7,Fru_5
Fru_5_241.8_196.6,Fru_5_260.3_153.9,Fru_5
Fru_5_217.2_204.1,Fru_5_180.8_194.7,Fru_5
Fru_5_217.2_204.1,Fru_5_192.3_235.5,Fru_5
Fru_5_234.8_219.3,Fru_5_180.8_194.7,Fru_5
Fru_5_234.8_219.3,Fru_5_224.7_268.5,Fru_5
Fru_5_234.8_219.3,Fru_5_202_183.4,Fru_5
Fru_5_234.8_219.3,Fru_5_277.2_229.2,Fru_5
Fru_5_145.2_248.3,Fru_5_180.8_194.7,Fru_5
Fru_5_145.2_248.3,Fru_5_130.4_231.3,Fru_5
Fru_5_92_168.1,Fru_5_180.8_194.7,Fru_5
Fru_5_92_168.1,Fru_5_52.9_187.6,Fru_5
Fru_5_55.2_148.4,Fru_5_79_147.7,Fru_5
Fru_5_55.2_148.4,Fru_5_52.9_187.6,Fru_5
Fru_5_55.2_148.4,Fru_5_66.4_127,Fru_5
Fru_5_290.8_96.2,Fru_5_248.3_87.8,Fru_5
Fru_5_290.8_96.2,Fru_5_248.5_113.3,Fru_5
Fru_5_290.8_96.2,Fru_5_315.4_95.1,Fru_5
Fru_5_173.4_281.6,Fru_5_180.8_194.7,Fru_5
Fru_5_173.4_281.6,Fru_5_130.4_231.3,Fru_5
Fru_5_173.4_281.6,Fru_5_190.3_297,Fru_5
Fru_5_173.4_281.6,Fru_5_207.8_312.6,Fru_5
Fru_5_309.1_204.2,Fru_5_292.3_186.1,Fru_5
Fru_5_309.1_204.2,Fru_5_329.5_214.7,Fru_5
Fru_5_309.1_204.2,Fru_5_322.3_235.6,Fru_5
Fru_5_159.5_159.7,Fru_5_180.8_194.7,Fru_5
Fru_5_159.5_159.7,Fru_5_130.4_231.3,Fru_5
Fru_5_159.5_159.7,Fru_5_177.5_98,Fru_5
Fru_5_150_288.1,Fru_5_130.4_231.3,Fru_5
Fru_5_150_288.1,Fru_5_190.3_297,Fru_5
Fru_5_150_288.1,Fru_5_198.2_275.8,Fru_5
Fru_5_182_318,Fru_5_125.9_299,Fru_5
Fru_5_182_318,Fru_5_190.3_297,Fru_5
Fru_5_169_241.6,Fru_5_180.8_194.7,Fru_5
Fru_5_169_241.6,Fru_5_130.4_231.3,Fru_5
Fru_5_169_241.6,Fru_5_184.1_259.1,Fru_5
Fru_5_223_50,Fru_5_248.3_87.8,Fru_5
Fru_5_152.1_224.9,Fru_5_180.8_194.7,Fru_5
Fru_5_152.1_224.9,Fru_5_130.4_231.3,Fru_5
Fru_5_174.8_218.6,Fru_5_180.8_194.7,Fru_5
Fru_5_174.8_218.6,Fru_5_130.4_231.3,Fru_5
Fru_5_137.8_119,Fru_5_180.8_194.7,Fru_5
Fru_5_137.8_119,Fru_5_141.2_81.1,Fru_5
Fru_5_247.5_261.8,Fru_5_180.8_194.7,Fru_5
Fru_5_247.5_261.8,Fru_5_248.8_316.7,Fru_5
Fru_5_247.5_261.8,Fru_5_279.8_267.4,Fru_5
Fru_5_160.1_264.4,Fru_5_180.8_194.7,Fru_5
Fru_5_160.1_264.4,Fru_5_130.4_231.3,Fru_5
Fru_5_160.1_264.4,Fru_5_190.3_297,Fru_5
Fru_5_223.8_181.9,Fru_5_180.8_194.7,Fru_5
Fru_5_223.8_181.9,Fru_5_130.4_231.3,Fru_5
Fru_5_223.8_181.9,Fru_5_248.5_113.3,Fru_5
Fru_5_223.8_181.9,Fru_5_275.2_169.8,Fru_5
Fru_5_88.9_229,Fru_5_180.8_194.7,Fru_5
Fru_5_88.9_229,Fru_5_53.2_245.4,Fru_5
Fru_5_302.1_224.7,Fru_5_292.3_186.1,Fru_5
Fru_5_89.9_86.1,Fru_5_78.1_105.9,Fru_5
Fru_5_89.9_86.1,Fru_5_78_67.7,Fru_5
Fru_5_89.9_86.1,Fru_5_53.1_106.6,Fru_5
Fru_5_78.1_249,Fru_5_130.4_231.3,Fru_5
Fru_5_78.1_249,Fru_5_53.2_245.4,Fru_5
Fru_5_78.1_249,Fru_5_65.3_291.5,Fru_5
Fru_5_78.1_249,Fru_5_67.6_267.2,Fru_5
Fru_5_125_142.9,Fru_5_180.8_194.7,Fru_5
Fru_5_125_142.9,Fru_5_103.9_104.1,Fru_5
Fru_5_190.2_78.9,Fru_5_248.3_87.8,Fru_5
Fru_5_190.2_78.9,Fru_5_177.5_98,Fru_5
Fru_5_190.2_78.9,Fru_5_165.4_77.6,Fru_5
Fru_5_64.6_206.2,Fru_5_130.4_231.3,Fru_5
Fru_5_64.6_206.2,Fru_5_64.6_167.7,Fru_5
Fru_5_164.4_305.6,Fru_5_130.4_231.3,Fru_5
Fru_5_164.4_305.6,Fru_5_224.7_268.5,Fru_5
Fru_5_164.4_305.6,Fru_5_106.8_318.9,Fru_5
Fru_5_164.4_305.6,Fru_5_172.1_335.8,Fru_5
Fru_5_283.8_57.6,Fru_5_248.3_87.8,Fru_5
Fru_5_283.8_57.6,Fru_5_266.1_41.3,Fru_5
Fru_5_283.8_57.6,Fru_5_259.8_65.2,Fru_5
Fru_5_275.4_79.7,Fru_5_248.3_87.8,Fru_5
Fru_5_215.2_288.9,Fru_5_180.8_194.7,Fru_5
Fru_5_215.2_288.9,Fru_5_190.3_297,Fru_5
Fru_5_283_207.9,Fru_5_180.8_194.7,Fru_5
Fru_5_283_207.9,Fru_5_292.3_186.1,Fru_5
Fru_5_283_207.9,Fru_5_312.2_255.5,Fru_5
Fru_5_283_207.9,Fru_5_293.1_246.1,Fru_5
Fru_5_235.6_70,Fru_5_248.3_87.8,Fru_5
Fru_5_251.1_235.7,Fru_5_180.8_194.7,Fru_5
Fru_5_251.1_235.7,Fru_5_279.8_267.4,Fru_5
Fru_5_156.8_202.6,Fru_5_180.8_194.7,Fru_5
Fru_5_156.8_202.6,Fru_5_130.4_231.3,Fru_5
Fru_5_112_215,Fru_5_180.8_194.7,Fru_5
Fru_5_112_215,Fru_5_130.4_231.3,Fru_5
Fru_5_240.7_285.3,Fru_5_180.8_194.7,Fru_5
Fru_5_240.7_285.3,Fru_5_207.8_312.6,Fru_5
Fru_5_240.7_285.3,Fru_5_248.8_316.7,Fru_5
Fru_5_150.2_332.2,Fru_5_106.8_318.9,Fru_5
Fru_5_300.3_274.9,Fru_5_284.3_292.4,Fru_5
Fru_5_300.3_274.9,Fru_5_312.2_255.5,Fru_5
Fru_5_300.3_274.9,Fru_5_265.3_304.2,Fru_5
Fru_5_138.2_39.1,Fru_5_160.7_36.3,Fru_5
Fru_5_138.2_39.1,Fru_5_151.8_58.5,Fru_5
Fru_5_138.2_39.1,Fru_5_121.1_22.6,Fru_5
Fru_5_31.8_195.4,Fru_5_14.5_159.7,Fru_5
Fru_5_31.8_195.4,Fru_5_14_183.6,Fru_5
Fru_5_31.8_195.4,Fru_5_17.3_211.8,Fru_5
Fru_5_126.7_98.5,Fru_5_103.9_104.1,Fru_5
Fru_5_126.7_98.5,Fru_5_141.2_81.1,Fru_5
Fru_5_205.5_122.4,Fru_5_180.8_194.7,Fru_5
Fru_5_205.5_122.4,Fru_5_202_183.4,Fru_5
Fru_5_205.5_122.4,Fru_5_226.8_96.2,Fru_5
Fru_5_97.3_261.8,Fru_5_130.4_231.3,Fru_5
Fru_5_97.3_261.8,Fru_5_102.5_297.7,Fru_5
Fru_5_213.5_228.8,Fru_5_180.8_194.7,Fru_5
Fru_5_213.5_228.8,Fru_5_190.3_297,Fru_5
Fru_5_213.5_228.8,Fru_5_202_183.4,Fru_5
Fru_5_165.4_180.3,Fru_5_180.8_194.7,Fru_5
Fru_5_165.4_180.3,Fru_5_130.4_231.3,Fru_5
Fru_5_266.3_191.8,Fru_5_180.8_194.7,Fru_5
Fru_5_266.3_191.8,Fru_5_292.3_186.1,Fru_5
Fru_5_77_46.6,Fru_5_78_67.7,Fru_5
Fru_5_77_46.6,Fru_5_96.8_34,Fru_5
Fru_5_77_46.6,Fru_5_55.4_65.1,Fru_5
Fru_5_300.3_74.9,Fru_5_248.3_87.8,Fru_5
Fru_5_300.3_74.9,Fru_5_315.4_95.1,Fru_5
Fru_5_113.8_166.2,Fru_5_180.8_194.7,Fru_5
Fru_5_113.8_166.2,Fru_5_64.6_167.7,Fru_5
Fru_5_244.9_47.5,Fru_5_266.1_41.3,Fru_5
Fru_5_244.9_47.5,Fru_5_205.2_36.9,Fru_5
Fru_5_244.9_47.5,Fru_5_240.3_27.4,Fru_5
Fru_5_208.3_162.2,Fru_5_180.8_194.7,Fru_5
Fru_5_208.3_162.2,Fru_5_202_183.4,Fru_5
Fru_5_226.9_118.5,Fru_5_180.8_194.7,Fru_5
Fru_5_226.9_118.5,Fru_5_248.3_87.8,Fru_5
Fru_5_226.9_118.5,Fru_5_248.5_113.3,Fru_5
Fru_5_184.7_119.5,Fru_5_180.8_194.7,Fru_5
Fru_5_184.7_119.5,Fru_5_202.9_98.9,Fru_5
Fru_5_153.5_100.3,Fru_5_180.8_194.7,Fru_5
Fru_5_153.5_100.3,Fru_5_177.5_98,Fru_5
Fru_5_207.8_253,Fru_5_180.8_194.7,Fru_5
Fru_5_207.8_253,Fru_5_198.2_275.8,Fru_5
Fru_5_305.7_137.2,Fru_5_295.6_161.5,Fru_5
Fru_5_305.7_137.2,Fru_5_304.4_115,Fru_5
Fru_5_305.7_137.2,Fru_5_275.2_169.8,Fru_5
Fru_5_64.5_227.8,Fru_5_130.4_231.3,Fru_5
Fru_5_64.5_227.8,Fru_5_52.9_187.6,Fru_5
Fru_5_28.2_108.9,Fru_5_14.5_159.7,Fru_5
Fru_5_122_254.6,Fru_5_180.8_194.7,Fru_5
Fru_5_122_254.6,Fru_5_130.4_231.3,Fru_5
Fru_5_122_254.6,Fru_5_113.8_278.4,Fru_5
Fru_5_101.2_191.7,Fru_5_180.8_194.7,Fru_5
Fru_5_101.2_191.7,Fru_5_130.4_231.3,Fru_5
Fru_5_101.2_191.7,Fru_5_28.7_232,Fru_5
Fru_5_176.5_57.2,Fru_5_205.2_36.9,Fru_5
Fru_5_176.5_57.2,Fru_5_151.8_58.5,Fru_5
Fru_5_86.6_281,Fru_5_130.4_231.3,Fru_5
Fru_5_86.6_281,Fru_5_65.3_291.5,Fru_5
Fru_5_334_192.2,Fru_5_332.3_142.4,Fru_5
Fru_5_334_192.2,Fru_5_336_168.6,Fru_5
Fru_5_121.6_188.2,Fru_5_180.8_194.7,Fru_5
Fru_5_121.6_188.2,Fru_5_130.4_231.3,Fru_5
Fru_5_314.1_181.5,Fru_5_292.3_186.1,Fru_5
Fru_5_142.7_311,Fru_5_130.4_231.3,Fru_5
Fru_5_142.7_311,Fru_5_106.8_318.9,Fru_5
Fru_5_218.7_20.3,Fru_5_205.2_36.9,Fru_5
Fru_5_218.7_20.3,Fru_5_194.1_14.8,Fru_5
Fru_5_126.8_327.8,Fru_5_106.8_318.9,Fru_5
Fru_5_218.4_141.6,Fru_5_180.8_194.7,Fru_5
Fru_5_218.4_141.6,Fru_5_248.3_87.8,Fru_5
Fru_5_218.4_141.6,Fru_5_202_183.4,Fru_5
Fru_5_233.3_161.2,Fru_5_180.8_194.7,Fru_5
Fru_5_233.3_161.2,Fru_5_202_183.4,Fru_5
Fru_5_115.5_45,Fru_5_96.8_34,Fru_5
Fru_5_115.5_45,Fru_5_151.8_58.5,Fru_5
Fru_5_115.5_45,Fru_5_99.7_60.7,Fru_5
Fru_5_281.9_119.4,Fru_5_248.5_113.3,Fru_5
Fru_5_281.9_119.4,Fru_5_283_142.5,Fru_5
Fru_5_33.8_253.4,Fru_5_53.2_245.4,Fru_5
Fru_5_214.5_77,Fru_5_248.3_87.8,Fru_5
Fru_5_214.5_77,Fru_5_226.8_96.2,Fru_5
Fru_5_267.1_101.4,Fru_5_248.3_87.8,Fru_5
Fru_5_267.1_101.4,Fru_5_248.5_113.3,Fru_5
Fru_5_250.3_175.3,Fru_5_180.8_194.7,Fru_5
Fru_5_250.3_175.3,Fru_5_292.3_186.1,Fru_5
Fru_5_231.3_305.6,Fru_5_190.3_297,Fru_5
Fru_5_78.1_185.9,Fru_5_130.4_231.3,Fru_5
Fru_5_78.1_185.9,Fru_5_101.4_145.2,Fru_5
Fru_5_258.9_213.8,Fru_5_202_183.4,Fru_5
Fru_5_258.9_213.8,Fru_5_277.2_229.2,Fru_5
Fru_5_258.9_213.8,Fru_5_267.8_250.4,Fru_5
Fru_5_325.5_120.5,Fru_5_292.3_186.1,Fru_5
Fru_5_325.5_120.5,Fru_5_315.4_95.1,Fru_5
Fru_5_47.9_273.8,Fru_5_53.2_245.4,Fru_5
Fru_5_47.9_273.8,Fru_5_106.8_318.9,Fru_5
Fru_5_106.5_239.7,Fru_5_130.4_231.3,Fru_5
Fru_5_172.7_141.6,Fru_5_180.8_194.7,Fru_5
Fru_5_145.7_16.6,Fru_5_160.7_36.3,Fru_5
Fru_5_145.7_16.6,Fru_5_169.6_14.2,Fru_5
Fru_5_128.1_62.9,Fru_5_151.8_58.5,Fru_5
Fru_5_128.1_62.9,Fru_5_121.1_22.6,Fru_5
Fru_5_43_216.4,Fru_5_17.3_211.8,Fru_5
Fru_5_43_216.4,Fru_5_28.7_232,Fru_5
Fru_5_200.4_58.8,Fru_5_248.3_87.8,Fru_5
Fru_5_142.7_183.6,Fru_5_180.8_194.7,Fru_5
Fru_5_142.7_183.6,Fru_5_130.4_231.3,Fru_5
Fru_5_316.7_157.8,Fru_5_292.3_186.1,Fru_5
Fru_5_316.7_157.8,Fru_5_336_168.6,Fru_5
Fru_5_240.7_139.3,Fru_5_180.8_194.7,Fru_5
Fru_5_240.7_139.3,Fru_5_248.5_113.3,Fru_5
Fru_5_193.9_144,Fru_5_180.8_194.7,Fru_5
Fru_5_37.2_171.3,Fru_5_52.9_187.6,Fru_5
Fru_5_182.9_35.4,Fru_5_160.7_36.3,Fru_5
Fru_5_182.9_35.4,Fru_5_194.1_14.8,Fru_5
Fru_5_82.9_307.6,Fru_5_65.3_291.5,Fru_5
Fru_5_184.3_166.3,Fru_5_180.8_194.7,Fru_5
Fru_5_262.4_281.5,Fru_5_312.2_255.5,Fru_5
Fru_6_141.5_252.1,Fru_6_174.1_273.7,Fru_6
Fru_6_141.5_252.1,Fru_6_90.4_223.3,Fru_6
Fru_6_141.5_252.1,Fru_6_166.4_256.2,Fru_6
Fru_6_141.5_252.1,Fru_6_99_242.4,Fru_6
Fru_6_141.5_252.1,Fru_6_175.7_153.3,Fru_6
Fru_6_141.5_252.1,Fru_6_167.4_172,Fru_6
Fru_6_141.5_252.1,Fru_6_177.2_236.7,Fru_6
Fru_6_141.5_252.1,Fru_6_99.3_299.9,Fru_6
Fru_6_141.5_252.1,Fru_6_150.1_272.3,Fru_6
Fru_6_141.5_252.1,Fru_6_176.7_292.8,Fru_6
Fru_6_141.5_252.1,Fru_6_80.4_306.1,Fru_6
Fru_6_141.5_252.1,Fru_6_119.1_248.5,Fru_6
Fru_6_141.5_252.1,Fru_6_197_294.1,Fru_6
Fru_6_77.8_170.9,Fru_6_184.6_130.7,Fru_6
Fru_6_77.8_170.9,Fru_6_70.9_209.7,Fru_6
Fru_6_77.8_170.9,Fru_6_134.2_229.2,Fru_6
Fru_6_77.8_170.9,Fru_6_167.4_172,Fru_6
Fru_6_77.8_170.9,Fru_6_13.2_187.8,Fru_6
Fru_6_77.8_170.9,Fru_6_15.4_147.7,Fru_6
Fru_6_77.8_170.9,Fru_6_51.9_200.3,Fru_6
Fru_6_77.8_170.9,Fru_6_15.4_167.6,Fru_6
Fru_6_192.7_101.4,Fru_6_184.6_130.7,Fru_6
Fru_6_192.7_101.4,Fru_6_223.9_43.5,Fru_6
Fru_6_192.7_101.4,Fru_6_171.3_53.8,Fru_6
Fru_6_192.7_101.4,Fru_6_197.5_145.5,Fru_6
Fru_6_192.7_101.4,Fru_6_175.7_153.3,Fru_6
Fru_6_192.7_101.4,Fru_6_167.4_172,Fru_6
Fru_6_192.7_101.4,Fru_6_203.1_119.2,Fru_6
Fru_6_192.7_101.4,Fru_6_184.8_35.8,Fru_6
Fru_6_192.7_101.4,Fru_6_226.2_119.6,Fru_6
Fru_6_192.7_101.4,Fru_6_215.1_61.4,Fru_6
Fru_6_192.7_101.4,Fru_6_187.2_187.7,Fru_6
Fru_6_192.7_101.4,Fru_6_148.4_55.2,Fru_6
Fru_6_217.1_226.2,Fru_6_184.6_130.7,Fru_6
Fru_6_217.1_226.2,Fru_6_290.7_216.3,Fru_6
Fru_6_217.1_226.2,Fru_6_253_235.3,Fru_6
Fru_6_217.1_226.2,Fru_6_201.8_206.4,Fru_6
Fru_6_217.1_226.2,Fru_6_134.2_229.2,Fru_6
Fru_6_217.1_226.2,Fru_6_261.4_213.3,Fru_6
Fru_6_217.1_226.2,Fru_6_283.9_265.9,Fru_6
Fru_6_217.1_226.2,Fru_6_161.4_217.2,Fru_6
Fru_6_217.1_226.2,Fru_6_150.1_272.3,Fru_6
Fru_6_217.1_226.2,Fru_6_227.7_180,Fru_6
Fru_6_298_190.8,Fru_6_290.7_216.3,Fru_6
Fru_6_298_190.8,Fru_6_261.6_127,Fru_6
Fru_6_298_190.8,Fru_6_305.6_229.2,Fru_6
Fru_6_298_190.8,Fru_6_261.4_213.3,Fru_6
Fru_6_298_190.8,Fru_6_221.9_204.1,Fru_6
Fru_6_239.8_277.1,Fru_6_273_304.4,Fru_6
Fru_6_239.8_277.1,Fru_6_166.4_256.2,Fru_6
Fru_6_239.8_277.1,Fru_6_274.4_229.1,Fru_6
Fru_6_111.3_106,Fru_6_85.3_60.6,Fru_6
Fru_6_111.3_106,Fru_6_81.3_190.2,Fru_6
Fru_6_111.3_106,Fru_6_190.2_167.8,Fru_6
Fru_6_111.3_106,Fru_6_105.2_49.9,Fru_6
Fru_6_111.3_106,Fru_6_66.6_54.7,Fru_6
Fru_6_111.3_106,Fru_6_125.6_43.5,Fru_6
Fru_6_207.9_249,Fru_6_253_235.3,Fru_6
Fru_6_207.9_249,Fru_6_136_288.8,Fru_6
Fru_6_207.9_249,Fru_6_166.4_256.2,Fru_6
Fru_6_207.9_249,Fru_6_190.2_167.8,Fru_6
Fru_6_207.9_249,Fru_6_221.9_204.1,Fru_6
Fru_6_207.9_249,Fru_6_198.7_273.1,Fru_6
Fru_6_207.9_249,Fru_6_143.3_171.7,Fru_6
Fru_6_207.9_249,Fru_6_252.7_314.8,Fru_6
Fru_6_207.9_249,Fru_6_234.1_323.6,Fru_6
Fru_6_207.9_249,Fru_6_209.2_184.7,Fru_6
Fru_6_286.3_288.5,Fru_6_268.4_251,Fru_6
Fru_6_198.2_230.4,Fru_6_166.4_256.2,Fru_6
Fru_6_198.2_230.4,Fru_6_250.9_155.3,Fru_6
Fru_6_198.2_230.4,Fru_6_154.7_236.6,Fru_6
Fru_6_107.2_187.5,Fru_6_174.1_273.7,Fru_6
Fru_6_107.2_187.5,Fru_6_166.4_256.2,Fru_6
Fru_6_107.2_187.5,Fru_6_124.5_153.1,Fru_6
Fru_6_107.2_187.5,Fru_6_190.2_167.8,Fru_6
Fru_6_107.2_187.5,Fru_6_44_129.1,Fru_6
Fru_6_107.2_187.5,Fru_6_197.5_145.5,Fru_6
Fru_6_107.2_187.5,Fru_6_36.2_215.6,Fru_6
Fru_6_107.2_187.5,Fru_6_51.9_200.3,Fru_6
Fru_6_107.2_187.5,Fru_6_70_124.4,Fru_6
Fru_6_107.2_187.5,Fru_6_36.9_171.6,Fru_6
Fru_6_241.5_201.5,Fru_6_305.6_229.2,Fru_6
Fru_6_241.5_201.5,Fru_6_264.8_273.4,Fru_6
Fru_6_241.5_201.5,Fru_6_167.4_172,Fru_6
Fru_6_241.5_201.5,Fru_6_177.2_236.7,Fru_6
Fru_6_241.5_201.5,Fru_6_161.4_217.2,Fru_6
Fru_6_241.5_201.5,Fru_6_226.2_119.6,Fru_6
Fru_6_241.5_201.5,Fru_6_227.7_180,Fru_6
Fru_6_241.5_201.5,Fru_6_187.2_187.7,Fru_6
Fru_6_241.5_201.5,Fru_6_311.9_207.1,Fru_6
Fru_6_322.9_240.9,Fru_6_274.4_229.1,Fru_6
Fru_6_218.3_307.9,Fru_6_166.4_256.2,Fru_6
Fru_6_151.9_120.7,Fru_6_261.6_127,Fru_6
Fru_6_151.9_120.7,Fru_6_124.5_153.1,Fru_6
Fru_6_151.9_120.7,Fru_6_134.2_229.2,Fru_6
Fru_6_151.9_120.7,Fru_6_167.4_172,Fru_6
Fru_6_151.9_120.7,Fru_6_159.8_73.6,Fru_6
Fru_6_151.9_120.7,Fru_6_93.4_90.8,Fru_6
Fru_6_32.6_192.3,Fru_6_81.3_190.2,Fru_6
Fru_6_130.5_194,Fru_6_184.6_130.7,Fru_6
Fru_6_130.5_194,Fru_6_90.4_223.3,Fru_6
Fru_6_130.5_194,Fru_6_166.4_256.2,Fru_6
Fru_6_130.5_194,Fru_6_124.5_153.1,Fru_6
Fru_6_130.5_194,Fru_6_81.3_190.2,Fru_6
Fru_6_130.5_194,Fru_6_73.2_236.2,Fru_6
Fru_6_130.5_194,Fru_6_201.8_206.4,Fru_6
Fru_6_130.5_194,Fru_6_190.2_167.8,Fru_6
Fru_6_130.5_194,Fru_6_114_131.2,Fru_6
Fru_6_130.5_194,Fru_6_98.6_169.2,Fru_6
Fru_6_130.5_194,Fru_6_134.2_229.2,Fru_6
Fru_6_130.5_194,Fru_6_99_242.4,Fru_6
Fru_6_130.5_194,Fru_6_175.7_153.3,Fru_6
Fru_6_130.5_194,Fru_6_167.4_172,Fru_6
Fru_6_130.5_194,Fru_6_221.9_204.1,Fru_6
Fru_6_130.5_194,Fru_6_177.2_236.7,Fru_6
Fru_6_130.5_194,Fru_6_103.7_150.4,Fru_6
Fru_6_130.5_194,Fru_6_143.3_171.7,Fru_6
Fru_6_130.5_194,Fru_6_94.4_204.3,Fru_6
Fru_6_130.5_194,Fru_6_83_255.3,Fru_6
Fru_6_130.5_194,Fru_6_58.4_182.1,Fru_6
Fru_6_130.5_194,Fru_6_56.7_224.3,Fru_6
Fru_6_170.9_197.9,Fru_6_201.8_206.4,Fru_6
Fru_6_170.9_197.9,Fru_6_94.4_204.3,Fru_6
Fru_6_170.9_197.9,Fru_6_154.7_236.6,Fru_6
Fru_6_170.9_197.9,Fru_6_246.5_177.5,Fru_6
Fru_6_170.9_197.9,Fru_6_187.2_187.7,Fru_6
Fru_6_36_149,Fru_6_81.3_190.2,Fru_6
Fru_6_36_149,Fru_6_28.3_109.4,Fru_6
Fru_6_36_149,Fru_6_21.2_128,Fru_6
Fru_6_123_173.3,Fru_6_184.6_130.7,Fru_6
Fru_6_123_173.3,Fru_6_124.5_153.1,Fru_6
Fru_6_123_173.3,Fru_6_190.2_167.8,Fru_6
Fru_6_123_173.3,Fru_6_114_131.2,Fru_6
Fru_6_123_173.3,Fru_6_98.6_169.2,Fru_6
Fru_6_123_173.3,Fru_6_99_242.4,Fru_6
Fru_6_123_173.3,Fru_6_152.6_189.7,Fru_6
Fru_6_123_173.3,Fru_6_175.7_153.3,Fru_6
Fru_6_123_173.3,Fru_6_167.4_172,Fru_6
Fru_6_123_173.3,Fru_6_103.7_150.4,Fru_6
Fru_6_123_173.3,Fru_6_91.1_133.4,Fru_6
Fru_6_123_173.3,Fru_6_143.3_171.7,Fru_6
Fru_6_123_173.3,Fru_6_55.8_161.2,Fru_6
Fru_6_123_173.3,Fru_6_94.4_204.3,Fru_6
Fru_6_123_173.3,Fru_6_154.7_236.6,Fru_6
Fru_6_123_173.3,Fru_6_187.2_187.7,Fru_6
Fru_6_123_173.3,Fru_6_92.7_113.3,Fru_6
Fru_6_123_173.3,Fru_6_119.1_248.5,Fru_6
Fru_6_310.8_89.7,Fru_6_261.6_127,Fru_6
Fru_6_310.8_89.7,Fru_6_276.7_76.2,Fru_6
Fru_6_310.8_89.7,Fru_6_323.5_109.7,Fru_6
Fru_6_113.9_227,Fru_6_166.4_256.2,Fru_6
Fru_6_113.9_227,Fru_6_81.3_190.2,Fru_6
Fru_6_113.9_227,Fru_6_70.9_209.7,Fru_6
Fru_6_113.9_227,Fru_6_187.2_187.7,Fru_6
Fru_6_269.5_145.1,Fru_6_184.6_130.7,Fru_6
Fru_6_269.5_145.1,Fru_6_289.1_155.5,Fru_6
Fru_6_269.5_145.1,Fru_6_261.4_213.3,Fru_6
Fru_6_269.5_145.1,Fru_6_197.5_145.5,Fru_6
Fru_6_269.5_145.1,Fru_6_255.1_81.8,Fru_6
Fru_6_269.5_145.1,Fru_6_309.9_167.2,Fru_6
Fru_6_269.5_145.1,Fru_6_331.2_154.1,Fru_6
Fru_6_210.8_162.4,Fru_6_184.6_130.7,Fru_6
